nombre_superheroe,chin,left_eyebrow,right_eyebrow,nose_bridge,nose_tip,left_eye,right_eye,top_lip,bottom_lip
black_widow,"[(21, 41), (18, 68), (18, 95), (20, 123), (26, 150), (37, 175), (51, 199), (67, 218), (88, 227), (111, 228), (133, 218), (152, 203), (170, 184), (185, 161), (196, 137), (205, 112), (212, 85)]","[(44, 29), (61, 25), (79, 30), (95, 38), (109, 49)]","[(143, 56), (161, 53), (178, 52), (193, 56), (204, 67)]","[(122, 69), (119, 88), (116, 106), (113, 126)]","[(89, 130), (98, 136), (108, 141), (119, 140), (130, 138)]","[(60, 53), (72, 51), (85, 54), (94, 63), (81, 64), (69, 61)]","[(146, 75), (159, 70), (171, 73), (181, 80), (170, 83), (157, 81)]","[(67, 159), (82, 158), (96, 159), (104, 163), (113, 163), (125, 169), (135, 177), (129, 176), (111, 171), (102, 170), (94, 167), (73, 162)]","[(135, 177), (121, 188), (107, 191), (97, 190), (88, 186), (76, 176), (67, 159), (73, 162), (92, 173), (101, 177), (110, 178), (129, 176)]"
black_widow,"[(-3, 47), (-6, 75), (-6, 103), (-3, 131), (6, 157), (19, 182), (36, 204), (56, 221), (79, 226), (102, 227), (123, 216), (143, 200), (161, 181), (177, 159), (188, 136), (198, 111), (205, 86)]","[(26, 37), (47, 33), (68, 39), (85, 48), (101, 58)]","[(136, 65), (154, 62), (171, 61), (187, 63), (198, 71)]","[(115, 78), (112, 98), (110, 117), (108, 137)]","[(78, 139), (89, 146), (101, 151), (113, 149), (124, 146)]","[(43, 62), (57, 60), (71, 63), (80, 72), (67, 73), (53, 70)]","[(139, 82), (152, 78), (166, 80), (176, 86), (164, 90), (151, 88)]","[(53, 170), (71, 169), (87, 170), (95, 174), (104, 174), (116, 177), (125, 183), (119, 183), (102, 180), (93, 180), (85, 177), (60, 172)]","[(125, 183), (112, 193), (98, 196), (89, 196), (79, 193), (65, 184), (53, 170), (60, 172), (83, 179), (92, 182), (101, 182), (119, 183)]"
black_widow,"[(18, 29), (15, 57), (15, 84), (17, 112), (24, 139), (36, 164), (51, 186), (68, 205), (89, 213), (110, 212), (130, 200), (149, 185), (166, 168), (181, 147), (193, 124), (202, 100), (209, 76)]","[(47, 25), (66, 22), (85, 26), (103, 35), (117, 46)]","[(149, 53), (165, 50), (182, 49), (197, 51), (207, 59)]","[(128, 66), (126, 85), (124, 104), (122, 124)]","[(94, 126), (104, 132), (114, 137), (126, 136), (136, 133)]","[(62, 48), (76, 46), (89, 49), (98, 60), (86, 61), (72, 57)]","[(149, 69), (162, 64), (174, 66), (184, 73), (173, 77), (161, 75)]","[(69, 152), (86, 152), (101, 154), (109, 158), (118, 157), (128, 161), (136, 167), (130, 167), (116, 165), (107, 164), (99, 161), (75, 155)]","[(136, 167), (124, 178), (111, 182), (102, 181), (93, 178), (80, 169), (69, 152), (75, 155), (97, 165), (105, 168), (114, 168), (130, 167)]"
black_widow,"[(0, 62), (-1, 90), (-1, 117), (0, 144), (6, 170), (19, 192), (38, 209), (59, 221), (84, 226), (114, 226), (141, 219), (164, 205), (181, 187), (193, 165), (201, 140), (208, 115), (213, 89)]","[(27, 34), (43, 23), (62, 20), (82, 24), (99, 34)]","[(127, 40), (145, 35), (165, 36), (183, 44), (194, 58)]","[(108, 56), (106, 69), (104, 83), (102, 97)]","[(81, 116), (90, 120), (99, 123), (109, 123), (118, 122)]","[(44, 56), (56, 51), (69, 52), (80, 61), (67, 62), (54, 61)]","[(134, 69), (147, 63), (160, 66), (171, 74), (159, 76), (146, 73)]","[(61, 157), (74, 145), (88, 140), (97, 144), (106, 143), (119, 152), (130, 168), (123, 166), (105, 156), (96, 155), (86, 153), (67, 157)]","[(130, 168), (116, 175), (102, 176), (92, 175), (82, 173), (71, 167), (61, 157), (67, 157), (85, 158), (95, 160), (104, 161), (123, 166)]"
black_widow,"[(2, 62), (0, 92), (0, 120), (0, 148), (6, 174), (19, 196), (39, 213), (62, 222), (90, 226), (120, 227), (149, 222), (174, 211), (192, 193), (204, 171), (212, 145), (219, 121), (224, 95)]","[(34, 34), (51, 22), (72, 19), (93, 25), (111, 35)]","[(138, 40), (157, 36), (177, 37), (194, 46), (205, 60)]","[(120, 58), (119, 70), (117, 83), (116, 96)]","[(91, 118), (101, 121), (111, 124), (121, 124), (131, 124)]","[(50, 57), (63, 54), (76, 55), (88, 61), (75, 62), (62, 62)]","[(145, 69), (160, 66), (172, 71), (183, 78), (170, 78), (157, 75)]","[(66, 162), (83, 149), (99, 143), (108, 147), (118, 146), (131, 156), (140, 173), (133, 170), (116, 158), (106, 157), (97, 155), (73, 161)]","[(140, 173), (127, 180), (113, 183), (102, 182), (91, 180), (78, 174), (66, 162), (73, 161), (95, 165), (104, 167), (115, 167), (133, 170)]"
black_widow,"[(-2, 62), (-2, 92), (-1, 120), (0, 148), (3, 174), (15, 197), (33, 213), (56, 223), (85, 226), (116, 226), (147, 222), (174, 211), (194, 193), (207, 170), (216, 143), (222, 117), (228, 90)]","[(20, 26), (37, 13), (58, 11), (80, 15), (98, 25)]","[(129, 30), (149, 24), (170, 25), (189, 33), (203, 46)]","[(109, 48), (107, 62), (105, 75), (104, 89)]","[(81, 113), (91, 116), (100, 119), (110, 118), (121, 118)]","[(37, 52), (50, 47), (64, 47), (77, 54), (63, 56), (49, 56)]","[(139, 61), (154, 57), (168, 61), (180, 69), (166, 70), (152, 67)]","[(58, 159), (73, 145), (89, 138), (98, 142), (108, 141), (123, 151), (135, 169), (128, 167), (107, 154), (97, 153), (87, 152), (64, 158)]","[(135, 169), (120, 177), (104, 179), (93, 179), (82, 177), (69, 171), (58, 159), (64, 158), (86, 161), (96, 162), (106, 163), (128, 167)]"
black_widow,"[(0, 72), (-1, 102), (1, 130), (3, 158), (10, 184), (24, 206), (45, 219), (71, 226), (100, 227), (132, 227), (162, 223), (191, 214), (210, 195), (220, 171), (226, 143), (230, 116), (234, 89)]","[(25, 34), (42, 21), (63, 17), (84, 20), (103, 29)]","[(135, 31), (156, 24), (177, 24), (196, 30), (211, 43)]","[(115, 53), (114, 66), (113, 78), (111, 91)]","[(91, 118), (101, 120), (110, 122), (120, 122), (129, 122)]","[(44, 60), (57, 54), (71, 54), (84, 61), (71, 64), (56, 65)]","[(147, 65), (162, 58), (176, 61), (189, 69), (176, 71), (161, 70)]","[(69, 169), (83, 152), (99, 144), (108, 148), (119, 145), (135, 156), (147, 174), (140, 172), (118, 160), (107, 159), (98, 158), (76, 167)]","[(147, 174), (133, 183), (117, 187), (105, 187), (94, 186), (81, 181), (69, 169), (76, 167), (97, 169), (107, 170), (118, 170), (140, 172)]"
black_widow,"[(23, 104), (23, 134), (26, 162), (29, 191), (37, 218), (50, 242), (71, 259), (97, 268), (127, 270), (161, 269), (192, 262), (219, 248), (238, 227), (251, 202), (259, 173), (264, 144), (268, 115)]","[(46, 60), (61, 47), (81, 41), (103, 44), (122, 52)]","[(157, 53), (178, 45), (201, 44), (223, 52), (239, 67)]","[(136, 77), (135, 90), (133, 103), (131, 117)]","[(111, 146), (121, 148), (131, 150), (142, 150), (153, 149)]","[(64, 87), (77, 79), (92, 79), (106, 88), (91, 91), (76, 91)]","[(170, 90), (185, 81), (201, 83), (215, 92), (200, 95), (185, 94)]","[(91, 198), (105, 180), (120, 171), (130, 175), (141, 172), (158, 183), (173, 202), (165, 200), (140, 188), (130, 187), (120, 187), (99, 196)]","[(173, 202), (157, 212), (140, 216), (129, 216), (118, 215), (104, 210), (91, 198), (99, 196), (119, 197), (129, 197), (140, 197), (165, 200)]"
black_widow,"[(14, 95), (14, 127), (16, 158), (18, 189), (24, 218), (38, 243), (61, 260), (89, 269), (122, 271), (157, 270), (190, 264), (219, 250), (238, 229), (251, 202), (259, 172), (266, 143), (271, 112)]","[(39, 57), (56, 42), (78, 37), (102, 39), (124, 49)]","[(158, 51), (181, 44), (205, 43), (228, 52), (244, 69)]","[(136, 75), (135, 90), (133, 104), (131, 119)]","[(109, 147), (119, 150), (130, 152), (141, 152), (153, 151)]","[(60, 83), (73, 76), (89, 76), (104, 85), (88, 87), (73, 88)]","[(171, 89), (187, 81), (203, 83), (218, 93), (202, 95), (186, 93)]","[(86, 199), (101, 182), (117, 174), (128, 178), (140, 175), (157, 186), (172, 205), (163, 203), (139, 191), (128, 190), (116, 189), (94, 197)]","[(172, 205), (155, 215), (138, 218), (125, 218), (113, 216), (99, 211), (86, 199), (94, 197), (115, 198), (127, 199), (138, 199), (163, 203)]"
black_widow,"[(40, 111), (40, 145), (43, 178), (47, 211), (56, 240), (72, 266), (96, 283), (124, 296), (157, 301), (194, 299), (228, 290), (257, 275), (279, 251), (294, 223), (303, 190), (309, 158), (313, 124)]","[(68, 66), (86, 51), (109, 46), (133, 48), (155, 59)]","[(190, 61), (214, 52), (239, 51), (263, 60), (280, 76)]","[(169, 85), (167, 99), (165, 114), (164, 129)]","[(141, 161), (153, 163), (163, 165), (175, 165), (187, 165)]","[(89, 95), (104, 87), (120, 87), (135, 96), (119, 99), (103, 100)]","[(206, 100), (222, 91), (239, 94), (254, 103), (238, 106), (221, 104)]","[(120, 215), (136, 196), (152, 187), (163, 190), (175, 188), (193, 200), (209, 220), (200, 218), (174, 205), (162, 204), (151, 203), (129, 213)]","[(209, 220), (191, 231), (174, 234), (161, 234), (149, 233), (134, 228), (120, 215), (129, 213), (151, 214), (162, 215), (174, 215), (200, 218)]"
black_widow,"[(14, 97), (15, 131), (20, 163), (26, 194), (36, 222), (52, 247), (76, 263), (104, 271), (138, 271), (174, 269), (206, 261), (233, 245), (252, 220), (263, 191), (268, 159), (271, 128), (272, 96)]","[(38, 52), (55, 39), (76, 34), (98, 36), (118, 44)]","[(156, 43), (177, 33), (200, 30), (223, 34), (241, 46)]","[(134, 68), (134, 83), (133, 98), (132, 113)]","[(112, 146), (123, 148), (133, 149), (145, 148), (156, 146)]","[(57, 82), (70, 74), (86, 73), (101, 80), (86, 84), (70, 86)]","[(172, 79), (188, 70), (204, 72), (219, 79), (205, 83), (188, 83)]","[(93, 203), (108, 183), (124, 173), (135, 176), (147, 173), (166, 183), (181, 201), (173, 200), (147, 189), (135, 190), (124, 190), (102, 200)]","[(181, 201), (166, 212), (149, 218), (136, 219), (124, 218), (108, 213), (93, 203), (102, 200), (125, 198), (136, 199), (148, 198), (173, 200)]"
black_widow,"[(8, 89), (10, 122), (15, 153), (21, 184), (31, 213), (46, 239), (69, 257), (95, 269), (129, 271), (165, 269), (197, 259), (224, 240), (244, 215), (258, 186), (266, 153), (270, 121), (272, 89)]","[(33, 45), (48, 31), (69, 25), (92, 27), (112, 36)]","[(148, 34), (170, 25), (194, 22), (217, 28), (235, 41)]","[(126, 59), (126, 74), (124, 88), (123, 104)]","[(103, 137), (114, 138), (125, 139), (136, 138), (148, 136)]","[(51, 72), (64, 65), (80, 64), (95, 70), (80, 74), (65, 76)]","[(165, 69), (181, 61), (197, 63), (211, 71), (197, 75), (181, 74)]","[(86, 192), (100, 172), (115, 163), (126, 165), (138, 162), (157, 172), (173, 192), (164, 190), (138, 179), (126, 180), (115, 179), (95, 190)]","[(173, 192), (157, 203), (139, 207), (126, 208), (115, 207), (100, 202), (86, 192), (95, 190), (116, 187), (127, 188), (138, 187), (164, 190)]"
black_widow,"[(-1, 99), (1, 130), (6, 160), (12, 190), (22, 218), (37, 243), (61, 260), (88, 270), (121, 271), (156, 269), (189, 261), (218, 245), (238, 221), (253, 193), (260, 162), (264, 131), (265, 99)]","[(21, 52), (36, 37), (57, 30), (79, 32), (100, 41)]","[(138, 39), (160, 30), (184, 28), (208, 33), (226, 47)]","[(116, 65), (115, 78), (114, 92), (113, 107)]","[(95, 140), (105, 141), (115, 142), (127, 140), (139, 139)]","[(41, 79), (53, 71), (69, 70), (85, 77), (69, 81), (54, 83)]","[(156, 75), (171, 66), (187, 68), (202, 76), (187, 80), (171, 79)]","[(77, 198), (90, 179), (106, 167), (116, 170), (128, 166), (147, 176), (164, 196), (155, 194), (128, 183), (117, 184), (106, 185), (86, 196)]","[(164, 196), (149, 207), (131, 213), (118, 215), (107, 214), (91, 209), (77, 198), (86, 196), (107, 193), (118, 194), (130, 193), (155, 194)]"
black_widow,"[(10, 87), (12, 121), (18, 151), (24, 182), (35, 212), (51, 238), (75, 257), (103, 269), (137, 271), (173, 267), (204, 256), (230, 235), (248, 208), (261, 178), (268, 146), (271, 114), (272, 82)]","[(34, 44), (50, 28), (71, 22), (94, 24), (115, 33)]","[(151, 30), (173, 20), (197, 17), (220, 23), (239, 36)]","[(131, 54), (130, 69), (129, 84), (129, 100)]","[(108, 133), (120, 135), (131, 136), (143, 134), (154, 132)]","[(54, 68), (67, 60), (82, 59), (98, 66), (83, 70), (68, 72)]","[(169, 64), (185, 55), (200, 57), (215, 65), (201, 68), (185, 68)]","[(92, 189), (106, 170), (121, 160), (132, 163), (145, 159), (164, 169), (180, 188), (172, 186), (145, 177), (132, 177), (121, 177), (100, 187)]","[(180, 188), (165, 199), (147, 204), (134, 205), (121, 205), (106, 200), (92, 189), (100, 187), (122, 184), (133, 185), (146, 184), (172, 186)]"
black_widow,"[(20, 90), (23, 124), (28, 156), (35, 187), (44, 217), (60, 243), (84, 260), (113, 269), (146, 270), (181, 268), (211, 258), (236, 240), (254, 215), (264, 185), (269, 153), (272, 121), (272, 88)]","[(45, 46), (61, 31), (82, 25), (105, 27), (127, 35)]","[(162, 35), (183, 25), (206, 22), (229, 27), (247, 42)]","[(141, 60), (141, 73), (140, 87), (139, 101)]","[(120, 136), (131, 137), (142, 139), (153, 137), (165, 135)]","[(66, 76), (79, 70), (94, 68), (110, 73), (94, 78), (80, 79)]","[(179, 73), (194, 67), (209, 69), (224, 74), (209, 78), (194, 77)]","[(101, 193), (116, 173), (132, 162), (143, 164), (154, 161), (172, 171), (189, 191), (181, 189), (154, 179), (143, 179), (132, 180), (110, 191)]","[(189, 191), (174, 203), (157, 208), (145, 209), (132, 209), (117, 204), (101, 193), (110, 191), (133, 187), (145, 188), (156, 187), (181, 189)]"
black_widow,"[(34, 114), (36, 149), (41, 181), (48, 213), (58, 243), (73, 270), (97, 289), (124, 300), (157, 303), (191, 298), (223, 286), (250, 267), (270, 241), (284, 212), (292, 179), (296, 146), (298, 113)]","[(58, 72), (75, 57), (96, 51), (120, 53), (142, 62)]","[(178, 60), (199, 51), (224, 48), (247, 53), (266, 68)]","[(156, 84), (156, 99), (155, 114), (154, 130)]","[(133, 163), (145, 165), (156, 166), (168, 164), (180, 161)]","[(79, 98), (93, 90), (108, 89), (124, 96), (108, 100), (93, 101)]","[(195, 95), (210, 86), (226, 88), (241, 95), (226, 99), (210, 98)]","[(116, 219), (130, 199), (146, 188), (158, 191), (169, 188), (187, 197), (203, 216), (194, 215), (169, 205), (158, 206), (146, 206), (125, 217)]","[(203, 216), (188, 228), (171, 233), (159, 235), (146, 234), (131, 230), (116, 219), (125, 217), (147, 214), (159, 215), (170, 214), (194, 215)]"
black_widow,"[(37, 124), (40, 158), (46, 190), (52, 220), (62, 249), (78, 274), (102, 291), (130, 302), (162, 305), (197, 300), (228, 289), (255, 271), (273, 246), (286, 217), (293, 185), (297, 153), (299, 120)]","[(62, 80), (77, 64), (100, 56), (124, 58), (145, 67)]","[(179, 65), (201, 55), (225, 52), (248, 57), (266, 72)]","[(160, 88), (160, 102), (159, 116), (159, 131)]","[(138, 164), (149, 166), (161, 167), (173, 165), (184, 163)]","[(82, 104), (96, 95), (111, 94), (127, 101), (111, 105), (96, 107)]","[(197, 99), (212, 90), (228, 92), (243, 100), (228, 103), (212, 102)]","[(120, 224), (135, 202), (151, 190), (162, 193), (173, 190), (191, 200), (207, 220), (199, 218), (173, 207), (162, 208), (151, 208), (129, 221)]","[(207, 220), (192, 231), (175, 236), (163, 238), (151, 237), (135, 233), (120, 224), (129, 221), (151, 217), (163, 218), (174, 217), (199, 218)]"
black_widow,"[(32, 115), (35, 149), (40, 181), (47, 212), (57, 240), (74, 265), (98, 282), (126, 294), (158, 297), (193, 293), (225, 280), (252, 262), (271, 237), (284, 208), (291, 175), (295, 142), (297, 109)]","[(57, 72), (73, 57), (95, 50), (119, 51), (141, 60)]","[(174, 58), (196, 48), (220, 45), (244, 51), (263, 65)]","[(155, 82), (155, 97), (154, 111), (154, 126)]","[(134, 160), (145, 161), (156, 162), (167, 160), (179, 159)]","[(78, 97), (92, 89), (107, 87), (123, 95), (108, 98), (92, 100)]","[(192, 93), (207, 84), (223, 85), (239, 93), (223, 96), (207, 96)]","[(117, 216), (131, 195), (147, 185), (158, 187), (170, 184), (188, 193), (205, 213), (196, 211), (170, 201), (159, 202), (147, 202), (126, 213)]","[(205, 213), (189, 224), (172, 230), (160, 232), (147, 231), (132, 226), (117, 216), (126, 213), (147, 211), (159, 211), (171, 210), (196, 211)]"
black_widow,"[(33, 101), (38, 138), (46, 173), (54, 207), (66, 238), (85, 263), (113, 279), (142, 290), (173, 292), (206, 284), (236, 270), (264, 251), (285, 225), (298, 193), (304, 157), (306, 122), (307, 85)]","[(54, 59), (70, 42), (92, 34), (116, 34), (139, 42)]","[(183, 39), (204, 28), (228, 23), (252, 28), (272, 42)]","[(161, 66), (162, 83), (162, 100), (163, 118)]","[(144, 149), (155, 150), (166, 150), (178, 147), (189, 145)]","[(79, 85), (93, 75), (110, 73), (126, 81), (111, 86), (94, 88)]","[(200, 76), (214, 65), (231, 66), (247, 73), (232, 77), (215, 78)]","[(125, 208), (140, 184), (158, 172), (171, 174), (184, 170), (204, 179), (223, 200), (214, 198), (184, 186), (171, 188), (159, 188), (134, 205)]","[(223, 200), (206, 217), (187, 224), (173, 227), (159, 227), (141, 223), (125, 208), (134, 205), (159, 206), (172, 205), (185, 203), (214, 198)]"
black_widow,"[(-4, 65), (-5, 94), (-4, 123), (-2, 152), (5, 179), (19, 201), (41, 217), (68, 224), (98, 226), (129, 225), (158, 221), (183, 210), (200, 192), (210, 169), (218, 145), (222, 119), (225, 92)]","[(21, 18), (36, 6), (56, 5), (76, 11), (93, 23)]","[(133, 29), (151, 24), (170, 24), (188, 29), (200, 42)]","[(109, 53), (107, 72), (106, 90), (105, 109)]","[(82, 125), (92, 129), (103, 133), (115, 131), (126, 129)]","[(38, 53), (51, 46), (66, 47), (78, 58), (65, 62), (49, 60)]","[(139, 65), (153, 57), (167, 60), (178, 69), (166, 73), (152, 71)]","[(65, 172), (79, 159), (94, 153), (103, 157), (113, 156), (127, 164), (138, 181), (131, 179), (112, 168), (102, 167), (93, 166), (73, 171)]","[(138, 181), (126, 186), (111, 186), (100, 186), (89, 183), (77, 180), (65, 172), (73, 171), (92, 167), (102, 169), (112, 170), (131, 179)]"
black_widow,"[(14, 66), (13, 100), (15, 132), (20, 165), (30, 194), (48, 220), (70, 242), (95, 259), (125, 265), (154, 260), (180, 246), (202, 227), (220, 204), (232, 178), (239, 147), (244, 118), (248, 88)]","[(44, 48), (60, 34), (83, 29), (106, 29), (127, 38)]","[(164, 38), (184, 32), (205, 31), (224, 38), (235, 55)]","[(141, 65), (140, 84), (138, 102), (136, 121)]","[(108, 138), (120, 142), (133, 146), (146, 143), (159, 140)]","[(66, 68), (80, 62), (95, 62), (107, 70), (94, 73), (79, 73)]","[(171, 72), (184, 64), (198, 65), (210, 72), (198, 76), (184, 75)]","[(86, 182), (103, 174), (120, 169), (131, 173), (144, 170), (159, 176), (175, 186), (167, 186), (143, 182), (131, 182), (119, 181), (94, 182)]","[(175, 186), (158, 198), (143, 202), (130, 203), (117, 201), (101, 195), (86, 182), (94, 182), (119, 186), (131, 187), (143, 187), (167, 186)]"
black_widow,"[(15, 69), (15, 102), (18, 136), (25, 169), (39, 197), (57, 223), (79, 245), (105, 261), (132, 264), (158, 258), (178, 240), (195, 218), (209, 193), (219, 167), (227, 139), (233, 111), (236, 82)]","[(49, 58), (67, 47), (89, 44), (111, 47), (132, 54)]","[(168, 55), (184, 49), (202, 46), (218, 48), (228, 60)]","[(145, 75), (144, 93), (144, 111), (143, 130)]","[(114, 143), (126, 148), (140, 152), (152, 148), (164, 144)]","[(71, 75), (85, 70), (98, 70), (110, 77), (97, 81), (83, 81)]","[(171, 77), (183, 70), (197, 71), (206, 76), (196, 81), (184, 81)]","[(95, 189), (111, 180), (128, 176), (139, 179), (149, 176), (163, 181), (175, 191), (169, 191), (149, 187), (138, 188), (127, 187), (102, 189)]","[(175, 191), (163, 203), (149, 208), (138, 209), (126, 208), (110, 202), (95, 189), (102, 189), (127, 192), (138, 194), (149, 192), (169, 191)]"
black_widow,"[(-6, 57), (-15, 106), (-21, 159), (-21, 209), (-7, 254), (19, 292), (51, 325), (86, 350), (121, 365), (151, 366), (176, 347), (201, 325), (228, 300), (254, 271), (278, 241), (295, 207), (307, 172)]","[(93, 38), (128, 28), (164, 31), (196, 43), (222, 62)]","[(272, 82), (293, 84), (311, 89), (324, 99), (325, 118)]","[(237, 106), (234, 131), (232, 156), (230, 181)]","[(172, 196), (188, 205), (203, 214), (218, 215), (231, 213)]","[(118, 80), (143, 81), (162, 87), (174, 101), (155, 99), (136, 92)]","[(253, 127), (273, 125), (288, 132), (295, 144), (282, 144), (267, 137)]","[(107, 244), (145, 238), (177, 239), (190, 247), (204, 250), (212, 263), (212, 281), (204, 279), (196, 263), (184, 260), (170, 253), (118, 247)]","[(212, 281), (197, 297), (181, 303), (167, 300), (151, 294), (128, 277), (107, 244), (118, 247), (164, 271), (177, 277), (190, 279), (204, 279)]"
black_widow,"[(-4, 55), (-12, 104), (-18, 156), (-18, 205), (-5, 250), (20, 288), (52, 321), (87, 346), (122, 361), (152, 363), (179, 344), (203, 323), (230, 298), (255, 271), (279, 241), (298, 208), (311, 172)]","[(94, 37), (129, 27), (165, 30), (197, 42), (223, 61)]","[(274, 81), (296, 82), (315, 88), (328, 99), (329, 120)]","[(238, 105), (235, 131), (233, 156), (230, 182)]","[(173, 195), (188, 204), (204, 214), (219, 215), (232, 213)]","[(119, 78), (144, 78), (164, 84), (176, 99), (156, 97), (137, 90)]","[(255, 126), (275, 123), (292, 130), (299, 143), (285, 144), (270, 136)]","[(106, 241), (145, 237), (177, 238), (190, 247), (204, 249), (212, 261), (214, 279), (206, 277), (196, 262), (184, 258), (170, 252), (117, 244)]","[(214, 279), (198, 293), (182, 299), (167, 296), (152, 289), (127, 273), (106, 241), (117, 244), (164, 267), (178, 273), (191, 275), (206, 277)]"
black_widow,"[(2, 59), (-7, 108), (-14, 160), (-15, 210), (-3, 257), (23, 297), (55, 330), (91, 357), (127, 372), (158, 372), (183, 352), (207, 329), (232, 303), (256, 275), (279, 245), (296, 212), (308, 178)]","[(101, 41), (136, 30), (172, 31), (204, 44), (229, 66)]","[(280, 86), (300, 86), (319, 92), (332, 104), (331, 125)]","[(244, 111), (241, 138), (239, 163), (237, 190)]","[(179, 204), (194, 213), (210, 222), (225, 223), (238, 221)]","[(125, 82), (150, 80), (170, 87), (182, 105), (163, 103), (143, 96)]","[(258, 132), (279, 127), (296, 134), (302, 148), (290, 150), (274, 143)]","[(111, 249), (151, 246), (184, 247), (196, 255), (210, 257), (219, 270), (219, 287), (211, 285), (203, 271), (190, 268), (176, 261), (122, 253)]","[(219, 287), (204, 301), (188, 308), (173, 305), (158, 298), (133, 281), (111, 249), (122, 253), (170, 277), (184, 283), (197, 284), (211, 285)]"
